objt,dt,temperature,metal_height,ae_num,ae_dur,avg_ae_volt,rais_num,rais_time,lowr_num,lowr_time,avg_ctrl_coeff,ctrl_man_time,ctrl_lock_time,feed_auto_dumps,feed_man_dumps,feed_man_time,feed_lock_time,avg_feed_setp,overfeed_time,underfeed_time,test_time,off_time,nominal_time,avg_fluor_setp,fluor_auto_dumps,fluor_doze_troll,feed_doze_troll,avg_raw_volt,avg_norm_volt,avg_volt_setp,avg_volt_add,avg_noise,high_noise_time,avg_back_emf,carbondust,weight_plan,pot_age,tap_ratio,pot_curr_eff_lo,weight_pot_lo,volt_pod,metal_height_calc,starve_time,num_overfeeds,num_underfeeds,num_tests,overfeed_dumps,underfeed_dumps,test_dumps,nominal_dumps,tap_time,temp_lic,temp_bath,temp_heat,temperature_goal,cr_goal,avg_raw_volt_goal,bath_height,avg_add_reset,avg_add_temp,avg_add_noise,tap_reset_int,res_cover_int,meas_tap_int,an_pull_cnt,avg_add_temperature,ae_num_1,avg_volt_bus,si_cruce,fe_cruce,violation,anod,konus
1.0,2020-05-10,953.0,18.0,0.0,,,13.0,-20.0,8.0,14.0,32.9,0.0,0.0,7017.0,0.0,,0.0,1.2,6.2,8.0,1.5,,8.2,119.2,82.0,0.74,6.54,3.7889999999999997,3.784,3.74,0.034,0.012,0.6,1.868,,4170.0,31.58,,,4280.0,,18.0,,14.0,15.0,7.0,2733.0,1471.0,150.0,2658.0,28.0,944.0,953.0,9.0,962.0,2.3,3.7,18.0,0.034,0.0,0.0,5.7,3.5,2.6,0.0,0.04,,0.7633948859999999,0.0312,0.0645,,,0
1.0,2020-05-11,948.0,18.0,0.0,,,11.0,-17.0,4.0,8.0,31.5,0.1,0.0,7414.0,0.0,0.1,0.0,1.2,6.6,7.3,0.5,0.1,9.5,160.2,34.0,0.74,6.54,3.785,3.781,3.739,0.034,0.009000000000000001,0.4,1.868,,4170.0,31.62,,,4140.0,,18.0,,14.0,16.0,4.0,2891.0,1335.0,61.0,3094.0,29.0,946.0,948.0,2.0,962.0,2.3,3.7,20.0,0.034,0.0,0.0,6.5,4.1,1.7,0.0,0.039,,0.771798295,0.0301,0.0648,,,0
1.0,2020-05-12,949.0,19.0,0.0,,,14.0,-24.0,6.0,16.0,29.8,0.0,0.0,7366.0,0.0,0.1,0.0,1.2,5.9,7.6,0.7,,9.8,480.0,3.0,0.74,6.54,3.78,3.7760000000000002,3.739,0.034,0.015,2.4,1.8659999999999999,,4170.0,31.65,,,4140.0,,19.0,,15.0,17.0,4.0,2610.0,1371.0,70.0,3303.0,28.0,942.0,949.0,7.0,962.0,2.3,3.7,20.0,0.034,0.0,0.0,7.8,3.3,4.1,0.0,0.039,,0.7712365529999999,0.0294,0.065,,,0
1.0,2020-05-13,958.0,20.0,0.0,,,17.0,-28.0,10.0,28.0,31.2,0.8,0.0,7126.0,0.0,0.2,0.0,1.2,3.1,6.5,1.0,0.2,13.3,376.5,13.0,0.74,6.54,3.778,3.7739999999999996,3.7319999999999998,0.034,0.028999999999999998,7.2,1.784,,4590.0,31.68,,,4060.0,,20.0,,11.0,15.0,3.0,1346.0,1166.0,93.0,4492.0,13.5,951.0,958.0,7.0,962.0,2.3,3.7,15.0,0.034,0.0,0.0,5.7,,4.5,3.0,0.032,1.0,0.774461932,0.03015,0.0615,,,0
1.0,2020-05-14,959.0,18.0,0.0,,,18.0,-24.0,6.0,15.0,29.1,0.2,0.0,6978.0,0.0,0.1,0.0,1.2,6.2,7.2,2.1,,8.4,21.3,78.0,0.74,6.54,3.761,3.7569999999999997,3.719,0.034,0.013000000000000001,1.6,1.784,,4170.0,31.71,,,4200.0,,18.0,,13.0,13.0,5.0,2719.0,1337.0,206.0,2706.0,28.0,957.0,959.0,2.0,962.0,2.3,3.7,19.0,0.034,0.0,0.0,5.1,7.2,3.0,0.0,0.019,,0.7695299240000001,0.0301,0.0606,,,0
1.0,2020-05-15,966.0,18.0,0.0,,,11.0,-15.0,5.0,10.0,27.8,0.1,0.0,6837.0,0.0,,0.0,1.2,3.9,8.4,2.2,,9.5,11.9,117.0,0.74,6.54,3.753,3.7489999999999997,3.7110000000000003,0.034,0.016,2.4,1.742,,4170.0,31.75,,,4270.0,,18.0,,12.0,18.0,6.0,1761.0,1513.0,226.0,3337.0,28.0,966.0,966.0,0.0,962.0,2.3,3.7,19.0,0.034,0.0,0.0,7.7,2.2,2.4,0.0,0.011000000000000001,1.0,0.75283125,0.0305,0.0644,,,0
1.0,2020-05-16,954.0,18.0,0.0,,,13.0,-18.0,6.0,13.0,25.9,0.0,0.0,7248.0,0.0,0.1,0.0,1.2,5.7,7.8,1.3,0.1,8.9,11.9,114.0,0.74,6.54,3.759,3.7560000000000002,3.7119999999999997,0.034,0.01,0.2,1.5219999999999998,,4170.0,31.78,,,4330.0,,18.0,7.0,14.0,16.0,3.0,2500.0,1443.0,128.0,3169.0,29.0,946.0,954.0,8.0,962.0,2.3,3.7,19.0,0.034,0.0,0.0,7.4,4.1,1.5,0.0,0.012,1.0,0.76324697,0.0301,0.0648,,,0
1.0,2020-05-17,961.0,18.0,0.0,,,10.0,-16.0,4.0,9.0,27.0,0.1,0.0,7281.0,0.0,0.1,0.0,1.2,6.2,8.0,0.5,,9.3,11.9,118.0,0.74,6.54,3.7710000000000004,3.7680000000000002,3.7310000000000003,0.034,0.013999999999999999,0.8,1.5219999999999998,,4170.0,31.81,,,3990.0,,18.0,,14.0,16.0,3.0,2697.0,1502.0,53.0,3017.0,25.0,955.0,961.0,6.0,962.0,2.3,3.7,20.0,0.034,0.0,0.0,8.9,2.7,3.3,0.0,0.031,1.0,0.772645265,0.031,0.0636,,,0
1.0,2020-05-18,950.0,18.0,0.0,,,14.0,-19.0,3.0,7.0,27.1,0.1,0.0,7185.0,0.0,,0.0,1.2,5.6,8.5,0.4,,9.5,138.7,87.0,0.74,6.54,3.7060000000000004,3.702,3.699,,0.013000000000000001,1.5,1.5219999999999998,,4170.0,31.84,,,4220.0,,18.0,,13.0,19.0,3.0,2457.0,1585.0,42.0,3101.0,28.0,941.0,950.0,9.0,962.0,2.3,3.7,18.0,0.0,0.0,0.0,,,6.0,0.0,-0.001,,0.771489394,0.0297,0.0641,,,0
1.0,2020-05-19,952.0,17.0,0.0,,,13.0,-17.0,4.0,8.0,26.9,0.0,0.0,7232.0,0.0,0.1,0.0,1.2,7.1,8.6,0.4,0.1,7.8,373.3,26.0,0.74,6.54,3.782,3.778,3.738,0.034,0.01,,1.5219999999999998,,4170.0,31.88,,,4260.0,,17.0,,14.0,15.0,3.0,3071.0,1584.0,30.0,2542.0,27.0,952.0,952.0,0.0,962.0,2.3,3.7,14.0,0.034,0.0,0.0,4.5,3.0,5.0,0.0,0.038,,0.774974053,0.0378,0.0665,,,0
1.0,2020-05-20,962.0,17.0,0.0,,,15.0,-20.0,4.0,11.0,25.8,0.6,0.0,6731.0,0.0,,0.0,1.2,4.1,8.8,1.6,,9.5,27.7,53.0,0.74,6.54,3.775,3.7710000000000004,3.7319999999999998,0.034,0.016,2.3,1.617,,4170.0,31.91,,,4170.0,,17.0,,9.0,17.0,5.0,1748.0,1609.0,165.0,3209.0,15.0,950.0,962.0,12.0,962.0,2.3,3.7,18.0,0.034,0.0,0.0,4.4,3.5,5.0,0.0,0.032,,0.773620265,0.0302,0.05855,,,0
1.0,2020-05-21,957.0,16.0,0.0,,,9.0,-12.0,5.0,12.0,28.9,0.2,0.0,6672.0,0.0,,0.0,1.2,5.9,6.9,3.6,,7.7,19.2,78.0,0.74,6.54,3.765,3.761,3.719,0.034,0.015,1.6,1.811,,4170.0,31.94,,,4230.0,192.0,16.0,,12.0,12.0,9.0,2549.0,1259.0,340.0,2524.0,25.0,955.0,957.0,2.0,962.0,2.3,3.7,19.0,0.034,0.0,0.0,4.1,7.9,8.2,0.0,0.019,,0.770743561,0.0302,0.0599,,,0
1.0,2020-05-22,961.0,16.0,0.0,,,8.0,-10.0,2.0,6.0,26.3,0.0,0.0,6696.0,0.0,,0.0,1.2,6.1,7.9,1.7,,7.6,21.0,82.0,0.74,6.93,3.759,3.755,3.716,0.034,0.011000000000000001,,1.692,,4170.0,32.0,,,4120.0,,16.0,36.0,12.0,14.0,5.0,2636.0,1430.0,179.0,2447.0,25.0,956.0,961.0,5.0,962.0,2.3,3.7,19.0,0.034,0.0,0.0,4.2,6.6,2.4,0.0,0.016,,0.7730878790000001,0.0302,0.0612,,,0
1.0,2020-05-23,960.0,16.0,0.0,,,14.0,-24.0,11.0,23.0,30.3,0.3,0.0,7364.0,0.0,0.1,0.0,1.2,7.1,6.6,0.0,0.1,10.2,11.9,111.0,0.74,6.93,3.772,3.7680000000000002,3.72,0.034,0.018000000000000002,1.8,1.692,,4170.0,32.0,,,4250.0,,16.0,,18.0,18.0,0.0,2919.0,1154.0,,3257.0,31.0,958.0,960.0,2.0,962.0,2.3,3.7,19.0,0.034,0.0,0.0,7.8,3.3,2.2,0.0,0.02,1.0,0.774129924,0.0305,0.0625,,,0
1.0,2020-05-24,949.0,16.0,0.0,,,22.0,-42.0,14.0,29.0,27.4,0.2,0.0,7048.0,0.0,0.1,0.0,1.2,6.1,6.6,0.5,0.1,10.6,122.0,80.0,0.74,6.93,3.7680000000000002,3.763,3.725,0.034,0.019,3.1,1.692,,4170.0,32.04,,,4210.0,,16.0,,13.0,16.0,1.0,2499.0,1189.0,52.0,3250.0,28.0,949.0,949.0,0.0,962.0,2.3,3.7,18.0,0.034,0.0,0.0,7.6,3.5,1.4,0.0,0.025,,0.7696388259999999,0.0307,0.0646,,,0
1.0,2020-05-25,950.0,16.0,0.0,,,19.0,-24.0,6.0,14.0,25.6,0.1,0.0,7468.0,0.0,,0.0,1.2,7.1,6.4,0.0,,10.5,480.0,3.0,0.74,6.93,3.7880000000000003,3.784,3.738,0.034,0.012,1.7,1.6869999999999998,,4170.0,32.07,,,4150.0,,16.0,,17.0,21.0,0.0,2959.0,1132.0,,3377.0,29.0,944.0,950.0,6.0,962.0,2.3,3.7,19.0,0.034,0.0,0.0,8.8,2.7,2.4,1.0,0.038,,0.774530114,0.0302,0.0642,,,0
1.0,2020-05-26,950.0,17.0,0.0,,,15.0,-34.0,9.0,23.0,29.5,0.0,0.0,7018.0,0.0,0.1,0.0,1.2,5.7,5.0,0.0,0.1,12.0,480.0,3.0,0.74,6.93,3.781,3.7769999999999997,3.737,0.034,0.019,2.6,1.6780000000000002,,4170.0,32.1,,,3990.0,,17.0,73.0,14.0,15.0,0.0,2408.0,879.0,,3724.0,28.0,946.0,950.0,4.0,962.0,2.3,3.7,19.0,0.034,0.0,0.0,9.1,2.2,5.2,0.0,0.037000000000000005,1.0,0.741288068,0.0292,0.0578,,,0
1.0,2020-05-27,954.0,16.0,0.0,,,19.0,-40.0,15.0,42.0,31.4,0.1,0.9,7123.0,0.0,0.4,0.0,1.2,3.8,5.2,0.0,0.7,14.4,372.8,28.0,0.74,6.93,3.767,3.7960000000000003,3.74,0.034,0.032,6.5,1.945,,4170.0,32.13,,,4290.0,,16.0,,12.0,18.0,0.0,1573.0,882.0,,4598.0,30.0,954.0,954.0,0.0,962.0,2.3,3.7,15.0,0.034,0.0,0.0,4.4,8.1,5.0,1.0,0.04,1.0,0.8030208329999999,0.0295,0.0605,,,0
1.0,2020-05-28,951.0,17.0,0.0,,,10.0,-18.0,7.0,13.0,30.1,0.0,0.0,7117.0,0.0,0.1,0.0,1.2,7.1,7.2,0.2,0.1,9.5,16.0,90.0,0.74,6.93,3.787,3.78,3.739,0.034,0.013000000000000001,0.7,1.97,,4170.0,32.17,,,4100.0,,17.0,,14.0,16.0,3.0,2893.0,1285.0,28.0,2905.0,27.0,947.0,951.0,4.0,962.0,2.3,3.7,19.0,0.034,0.0,0.0,4.5,4.0,3.1,0.0,0.039,1.0,0.755514962,0.0292,0.0589,,,0
1.0,2020-05-29,954.0,16.0,0.0,,,20.0,-42.0,20.0,42.0,31.0,0.8,0.0,6769.0,0.0,0.2,0.0,1.2,3.2,5.6,0.0,0.2,14.8,15.0,89.0,0.74,6.93,3.799,3.7910000000000004,3.738,0.045,0.026000000000000002,7.8,1.97,,4170.0,32.2,,,4180.0,,16.0,17.0,8.0,18.0,0.0,1259.0,910.0,,4535.0,26.0,946.0,954.0,8.0,962.0,2.3,3.7,18.0,0.033,0.012,0.0,6.7,3.4,5.3,1.0,0.038,1.0,0.762506439,0.028999999999999998,0.0574,,,0
1.0,2020-05-30,955.0,17.0,0.0,,,12.0,-18.0,4.0,6.0,33.1,0.0,0.0,6962.0,0.0,,0.0,1.2,6.6,7.9,0.4,,9.1,14.2,85.0,0.74,6.93,3.781,3.7739999999999996,3.733,0.034,0.013000000000000001,0.6,1.97,,4170.0,32.23,,,4270.0,,17.0,,14.0,17.0,3.0,2749.0,1323.0,40.0,2850.0,15.0,948.0,955.0,7.0,962.0,2.3,3.7,18.0,0.034,0.001,0.0,4.3,3.7,4.3,0.0,0.033,,0.761544318,0.0296,0.05585,,,0
1.0,2020-05-31,951.0,17.0,1.0,0.1,15.0,20.0,-29.0,13.0,27.0,30.8,0.1,0.0,7301.0,0.0,0.3,0.0,1.2,5.6,5.7,0.2,0.3,12.2,12.7,96.0,0.74,6.93,3.765,3.763,3.7239999999999998,0.034,0.018000000000000002,3.6,1.97,,4170.0,32.26,,,4270.0,,17.0,,15.0,16.0,2.0,2379.0,981.0,24.0,3882.0,25.0,944.0,951.0,7.0,962.0,2.3,3.7,18.0,0.034,0.0,0.0,5.2,2.7,1.7,0.0,0.024,1.0,0.766635038,0.0297,0.0572,,,0
1.0,2020-06-01,950.0,17.0,0.0,,,16.0,-24.0,4.0,8.0,25.9,0.1,0.0,7112.0,0.0,0.2,0.0,1.2,7.2,6.3,0.0,0.2,10.3,121.0,76.0,0.74,6.93,3.722,3.715,3.7110000000000003,,0.01,1.0,1.97,,4170.0,32.29,,,4240.0,,17.0,,16.0,19.0,0.0,2933.0,1101.0,,3042.0,30.0,950.0,950.0,0.0,962.0,2.3,3.7,18.0,0.0,0.0,0.0,,,5.1,0.0,0.011000000000000001,,0.762675379,0.027999999999999997,0.053,,,0
1.0,2020-06-02,955.0,17.0,1.0,0.2,16.0,21.0,-40.0,12.0,30.0,29.7,0.3,0.0,7228.0,0.0,0.6,0.0,1.2,5.3,5.2,0.1,0.6,12.8,372.7,29.0,0.74,6.93,3.7769999999999997,3.773,3.7319999999999998,0.034,0.02,3.8,1.97,,4170.0,32.33,,,4170.0,,17.0,,13.0,18.0,1.0,2216.0,955.0,17.0,3972.0,28.0,950.0,955.0,5.0,962.0,2.3,3.7,18.0,0.034,0.0,0.0,3.9,3.5,3.9,0.0,0.033,1.0,0.75960947,0.0304,0.0554,,,0
1.0,2020-06-03,959.0,17.0,0.0,,,15.0,-26.0,13.0,34.0,32.5,0.0,0.0,6975.0,0.0,0.2,0.0,1.2,4.9,6.9,1.1,0.1,10.1,11.9,118.0,0.74,6.93,3.764,3.7569999999999997,3.718,0.034,0.011000000000000001,0.6,1.847,,4170.0,32.36,,,4170.0,,17.0,50.0,15.0,17.0,2.0,2084.0,1315.0,126.0,3437.0,24.0,953.0,959.0,6.0,962.0,2.3,3.7,16.0,0.034,0.0,0.0,5.4,3.4,3.3,0.0,0.019,1.0,0.771907008,0.03,0.0515,,,0
1.0,2020-06-04,963.0,18.0,0.0,,,13.0,-16.0,6.0,12.0,29.6,0.0,0.0,7318.0,0.0,0.2,0.0,1.2,7.0,5.9,0.5,0.2,10.4,11.9,110.0,0.74,6.93,3.698,3.6910000000000003,3.68,,0.012,0.6,1.5730000000000002,,4170.0,32.39,,,3940.0,197.0,18.0,,17.0,19.0,1.0,2969.0,1027.0,39.0,3242.0,12.0,960.0,963.0,3.0,962.0,2.3,3.68,15.0,0.0,0.0,0.0,,,5.4,0.0,-0.016,1.0,0.760317235,0.03225,0.05225,,,0
1.0,2020-06-05,958.0,17.0,2.0,0.2,20.0,14.0,-20.0,13.0,28.0,32.4,0.0,0.0,6854.0,0.0,0.6,0.0,1.2,5.1,6.6,0.6,0.6,11.1,11.9,100.0,0.74,6.93,3.7489999999999997,3.745,3.6839999999999997,0.034,0.011000000000000001,1.8,1.5730000000000002,,4170.0,32.42,,,4170.0,,17.0,,13.0,17.0,3.0,2163.0,1123.0,65.0,3477.0,24.0,951.0,958.0,7.0,962.0,2.3,3.68,19.0,0.034,0.0,0.0,3.8,2.7,4.4,0.0,0.004,1.0,0.758264205,0.0297,0.0437,,,0
1.0,2020-06-06,959.0,17.0,0.0,,,23.0,-39.0,13.0,28.0,27.5,0.1,0.0,7129.0,0.0,0.3,0.0,1.2,5.9,6.4,0.6,0.2,10.9,11.9,118.0,0.74,6.93,3.755,3.7460000000000004,3.698,0.04,0.013999999999999999,1.8,1.5730000000000002,,4170.0,32.46,,,4220.0,,17.0,,16.0,18.0,1.0,2466.0,1110.0,89.0,3420.0,28.0,953.0,959.0,6.0,962.0,2.3,3.68,21.0,0.034,0.006,0.0,5.8,6.2,5.2,0.0,0.018000000000000002,1.0,0.753505682,0.028999999999999998,0.0428,,,0
1.0,2020-06-07,950.0,17.0,0.0,,,13.0,-20.0,5.0,11.0,28.2,0.1,0.0,7399.0,0.0,0.2,0.0,1.2,6.8,6.2,0.0,0.2,10.8,119.2,91.0,0.74,6.93,3.76,3.753,3.7060000000000004,0.034,0.012,1.0,1.5730000000000002,,4170.0,32.49,,,4140.0,,17.0,,15.0,15.0,0.0,2801.0,1076.0,,3511.0,27.0,948.0,950.0,2.0,962.0,2.3,3.68,20.0,0.034,0.0,0.0,4.4,2.8,2.5,0.0,0.026000000000000002,1.0,0.754630682,0.0297,0.0432,,,0
1.0,2020-06-08,963.0,18.0,2.0,0.1,13.0,26.0,-56.0,19.0,47.0,28.9,0.2,0.0,6843.0,0.0,1.5,0.0,1.2,2.6,3.8,0.1,1.4,16.0,372.7,28.0,0.74,6.93,3.785,3.781,3.734,0.034,0.036000000000000004,7.0,1.5730000000000002,,4170.0,32.52,,,4220.0,,18.0,,11.0,16.0,1.0,1112.0,672.0,17.0,4971.0,30.0,963.0,963.0,0.0,962.0,2.3,3.68,19.0,0.034,0.0,0.0,7.7,2.6,5.2,0.0,0.021,1.0,0.7632416670000001,0.0291,0.040999999999999995,,,0
1.0,2020-06-09,960.0,17.0,0.0,,,19.0,-31.0,12.0,28.0,26.9,0.0,0.0,6739.0,0.0,0.3,0.0,1.2,5.4,7.9,0.7,0.2,9.7,11.9,114.0,0.74,6.93,3.785,3.7769999999999997,3.7289999999999996,0.034,0.015,2.3,1.5730000000000002,,4170.0,32.55,,,4240.0,,17.0,,11.0,18.0,6.0,2263.0,1376.0,87.0,3000.0,25.0,960.0,960.0,0.0,962.0,2.3,3.68,21.0,0.034,0.0,0.0,4.5,2.5,2.5,0.0,0.006,1.0,0.758330682,0.0307,0.0409,,,0
1.0,2020-06-10,962.0,17.0,0.0,,,15.0,-23.0,10.0,21.0,28.1,0.1,0.0,7058.0,0.0,0.4,0.0,1.2,5.1,5.8,0.8,0.3,11.9,11.9,114.0,0.74,6.93,3.748,3.74,3.699,0.034,0.018000000000000002,3.8,1.5730000000000002,,4170.0,32.58,,,4270.0,,17.0,,15.0,18.0,2.0,2132.0,980.0,75.0,3833.0,26.0,956.0,962.0,6.0,962.0,2.3,3.68,19.0,0.034,0.0,0.0,7.3,5.2,4.5,0.0,0.019,1.0,0.7555748109999999,0.0312,0.0417,,,0
1.0,2020-06-11,959.0,19.0,0.0,,,9.0,-14.0,6.0,11.0,29.7,0.1,0.0,6993.0,0.0,,0.0,1.2,5.9,6.7,0.7,,10.8,11.9,119.0,0.74,6.93,3.75,3.7430000000000003,3.699,0.034,0.013999999999999999,3.2,1.5730000000000002,,4170.0,32.62,,,4290.0,,19.0,,12.0,16.0,2.0,2440.0,1221.0,67.0,3265.0,12.0,955.0,959.0,4.0,962.0,2.3,3.68,23.0,0.034,0.0,0.0,4.8,3.2,1.7,0.0,0.02,,0.759564583,,,,,0
1.0,2020-06-12,960.0,19.0,0.0,,,15.0,-23.0,11.0,28.0,28.8,0.9,0.0,6430.0,0.0,0.1,0.0,1.2,1.9,5.6,1.7,0.1,12.9,11.9,119.0,0.74,6.93,3.748,3.74,3.698,0.04,0.028999999999999998,7.8,1.5730000000000002,,4170.0,32.65,,,4340.0,,19.0,105.0,9.0,13.0,5.0,832.0,939.0,166.0,4445.0,12.0,949.0,960.0,11.0,962.0,2.3,3.68,18.0,0.034,0.006,0.0,8.1,3.8,4.7,1.0,0.018000000000000002,1.0,0.764068182,0.03155,0.04085,,,0
1.0,2020-06-13,960.0,20.0,0.0,,,13.0,-27.0,11.0,27.0,33.0,0.4,0.0,6488.0,0.0,,0.0,1.2,2.8,6.3,1.8,,12.8,11.9,120.0,0.74,6.93,3.763,3.7569999999999997,3.699,0.042,0.023,7.0,1.474,,4170.0,32.68,,,4090.0,,20.0,19.0,8.0,15.0,7.0,1155.0,1073.0,181.0,4072.0,12.0,953.0,960.0,7.0,962.0,2.3,3.68,22.0,0.034,0.003,0.005,4.2,4.8,4.6,0.0,0.02,,0.768115909,0.0311,0.0371,,,0
1.0,2020-06-14,962.0,19.0,0.0,,,11.0,-15.0,3.0,5.0,35.6,0.1,0.0,6812.0,0.0,,0.0,1.2,7.0,8.2,1.3,,7.6,11.9,119.0,0.74,6.93,3.68,3.673,3.67,,0.013999999999999999,0.3,1.156,,4170.0,32.71,,,4170.0,,19.0,,14.0,15.0,5.0,2864.0,1473.0,111.0,2364.0,28.0,959.0,962.0,3.0,962.0,2.3,3.68,15.0,0.0,0.0,0.0,,,6.9,0.0,-0.01,,0.773974811,0.0301,0.0282,,,0
1.0,2020-06-15,966.0,18.0,0.0,,,2.0,-6.0,3.0,5.0,34.2,0.1,0.0,6529.0,0.0,,0.0,1.2,6.6,7.6,2.5,,7.3,11.9,120.0,0.74,6.93,3.7510000000000003,3.7430000000000003,3.6919999999999997,0.034,0.009000000000000001,0.2,1.156,,4170.0,32.75,,,4150.0,,18.0,,14.0,12.0,5.0,2720.0,1296.0,239.0,2267.0,24.0,957.0,966.0,9.0,962.0,2.3,3.68,19.0,0.034,0.0,0.0,3.1,7.0,2.5,0.0,0.012,,0.7714736740000001,0.0335,0.0352,,,0
1.0,2020-06-16,970.0,17.0,0.0,,,10.0,-14.0,3.0,6.0,34.5,0.2,0.0,6658.0,0.0,0.1,0.0,1.2,6.1,7.5,1.7,0.1,8.7,11.9,119.0,0.74,6.93,3.7260000000000004,3.719,3.679,0.034,0.013999999999999999,1.1,1.156,,4170.0,32.78,,,4210.0,,17.0,,12.0,15.0,4.0,2522.0,1308.0,159.0,2667.0,24.0,966.0,970.0,4.0,962.0,2.3,3.68,20.0,0.034,0.0,0.0,7.6,2.7,5.5,0.0,-0.001,,0.7659560609999999,0.0315,0.0294,,,0
1.0,2020-06-17,972.0,17.0,0.0,,,14.0,-19.0,5.0,10.0,31.3,0.0,0.0,6278.0,0.0,,0.0,1.2,6.0,8.1,2.7,,7.0,11.9,117.0,0.74,6.93,3.7239999999999998,3.716,3.675,0.037000000000000005,0.01,,1.156,,4170.0,32.81,,,4220.0,,17.0,15.0,13.0,13.0,5.0,2442.0,1411.0,241.0,2183.0,25.0,965.0,972.0,7.0,962.0,2.3,3.68,18.0,0.037000000000000005,0.0,0.0,3.5,2.7,3.8,0.0,-0.005,,0.7610768940000001,0.0352,0.0444,,,0
1.0,2020-06-18,971.0,17.0,0.0,,,19.0,-32.0,12.0,28.0,29.9,0.0,0.0,6023.0,0.0,,0.0,1.3,3.3,6.6,4.5,,9.5,11.7,125.0,0.7,6.93,3.717,3.71,3.665,0.04,0.013000000000000001,1.1,1.156,,4170.0,32.84,,,4300.0,177.0,17.0,,10.0,14.0,8.0,1336.0,1155.0,406.0,3105.0,12.0,965.0,971.0,6.0,962.0,2.3,3.68,21.0,0.04,0.0,0.0,1.9,2.5,3.4,0.0,-0.015,1.0,0.768467992,0.0378,0.07365,раслоился,4,
1.0,2020-06-19,965.0,17.0,0.0,,,10.0,-13.0,5.0,9.0,33.5,0.2,0.0,6701.0,0.0,,0.0,1.2,6.2,7.4,2.4,,7.9,11.3,118.0,0.7,6.93,3.7230000000000003,3.717,3.67,0.037000000000000005,0.01,0.2,1.156,,4170.0,32.88,,,3960.0,,17.0,,13.0,13.0,5.0,2548.0,1311.0,293.0,2549.0,25.0,949.0,965.0,16.0,962.0,2.3,3.68,22.0,0.037000000000000005,0.0,0.0,3.1,,3.5,0.0,-0.01,,0.769840152,0.0402,0.1033,,,0
1.0,2020-06-20,969.0,16.0,0.0,,,12.0,-18.0,9.0,16.0,33.4,0.0,0.0,6654.0,0.0,0.2,0.0,1.2,4.8,5.8,1.2,0.2,10.3,11.3,98.0,0.7,6.93,3.733,3.7289999999999996,3.68,0.034,0.013999999999999999,1.2,1.156,,4170.0,32.91,,,4230.0,,16.0,49.0,13.0,13.0,6.0,2030.0,1085.0,115.0,3356.0,13.0,957.0,969.0,12.0,962.0,2.3,3.68,20.0,0.034,0.0,0.0,,3.3,3.0,0.0,0.0,1.0,0.77302197,0.03995,0.0918,,,0
1.0,2020-06-21,959.0,16.0,0.0,,,15.0,-23.0,13.0,24.0,31.3,0.0,0.0,7227.0,0.0,0.1,0.0,1.2,6.8,7.7,0.0,0.1,9.4,11.3,95.0,0.7,6.93,3.7310000000000003,3.727,3.681,0.034,0.011000000000000001,1.1,1.156,,4170.0,32.94,,,4010.0,,16.0,,17.0,17.0,0.0,2858.0,1311.0,,3035.0,19.0,948.0,959.0,11.0,962.0,2.3,3.68,20.0,0.034,0.0,0.0,11.6,3.8,4.8,0.0,0.001,1.0,0.759419508,0.045,0.0856,,,0
1.0,2020-06-22,958.0,15.0,0.0,,,13.0,-18.0,6.0,13.0,31.2,0.0,0.0,7208.0,0.0,0.1,0.0,1.2,6.0,7.4,0.6,0.1,9.9,11.3,125.0,0.7,6.93,3.745,3.74,3.7,0.034,0.01,1.0,1.156,,4170.0,33.0,,,4240.0,,15.0,,16.0,18.0,3.0,2520.0,1357.0,60.0,3225.0,24.0,947.0,958.0,11.0,962.0,2.3,3.68,20.0,0.034,0.0,0.0,7.0,4.8,4.5,0.0,0.02,1.0,0.756573485,0.04,0.0787,,,0
1.0,2020-06-23,943.0,15.0,0.0,,,10.0,-21.0,4.0,10.0,26.5,0.2,0.0,7047.0,0.0,,0.0,1.2,6.3,8.4,0.4,,8.8,119.0,93.0,0.7,6.93,3.766,3.761,3.7119999999999997,0.034,0.009000000000000001,0.8,1.156,,4170.0,33.0,,,4140.0,,15.0,,14.0,16.0,3.0,2614.0,1509.0,47.0,2865.0,12.0,938.0,943.0,5.0,962.0,2.3,3.68,20.0,0.034,0.0,0.0,5.4,6.2,4.3,0.0,0.033,1.0,0.764385227,0.0381,0.0662,,,0
1.0,2020-06-24,966.0,14.0,0.0,,,9.0,-13.0,5.0,9.0,28.7,0.0,0.0,6712.0,0.0,0.1,0.0,1.2,6.6,8.2,1.4,,7.8,372.6,31.0,0.7,6.93,3.767,3.764,3.719,0.034,0.006999999999999999,,1.156,,4170.0,33.04,,,4180.0,,14.0,,13.0,15.0,6.0,2740.0,1424.0,133.0,2408.0,24.0,953.0,966.0,13.0,962.0,2.3,3.68,20.0,0.034,0.0,0.0,4.9,2.5,2.2,0.0,0.039,,0.7690196970000001,0.0386,0.0619,,,0
